as_of_date,published_date,country,category,visa_status,pd_year,pd_month,count,suppressed,source_url
2026-07-06,2026-08-25,china,EB2,available,2019,12,58,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB2,available,2020,12,175,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB2,awaiting,2021,9,582,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB2,awaiting,2021,10,556,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB2,awaiting,2021,11,470,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB2,awaiting,2021,12,296,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,0,1,11,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2017,1,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2018,1,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2019,1,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2020,1,27,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2021,1,74,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,0,2,14,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2018,2,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2019,2,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2020,2,17,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2021,2,87,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,0,3,19,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2017,3,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2018,3,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2019,3,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2020,3,15,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2021,3,161,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,0,4,18,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2017,4,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2018,4,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2019,4,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2020,4,26,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2021,4,360,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,0,5,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2017,5,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2019,5,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2020,5,27,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2021,5,275,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,0,6,16,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2017,6,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2018,6,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2019,6,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2020,6,38,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2021,6,515,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,0,7,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2017,7,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2018,7,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2019,7,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2020,7,21,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2021,7,223,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,0,8,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2017,8,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2018,8,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2019,8,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2020,8,34,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2021,8,334,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,0,9,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2017,9,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2018,9,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2019,9,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2020,9,36,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2021,9,213,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,0,10,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2017,10,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2018,10,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2019,10,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2020,10,67,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2021,10,171,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,0,11,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2017,11,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2018,11,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2019,11,15,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2020,11,104,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2021,11,215,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,0,12,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2017,12,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2018,12,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2019,12,11,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2020,12,211,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,available,2021,12,509,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB3,awaiting,2021,12,149,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EW3,available,0,1,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EW3,available,0,2,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EW3,available,0,3,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EW3,available,2017,3,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EW3,available,0,4,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EW3,available,0,7,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EW3,available,0,8,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EW3,available,2017,9,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EW3,available,0,10,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EW3,available,0,11,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EW3,available,0,12,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2021,1,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2022,1,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2019,2,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2021,2,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2022,2,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2017,3,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2020,3,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2021,3,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2022,3,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,0,4,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2021,4,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2022,4,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2021,5,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2022,5,20,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2021,6,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2022,6,16,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2021,7,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2022,7,15,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,0,8,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2021,8,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2022,8,12,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,0,9,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2021,9,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2022,9,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2017,10,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2021,10,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2020,11,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2021,11,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,available,2021,12,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,awaiting,2022,9,12,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,awaiting,2022,10,16,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,awaiting,2022,11,17,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB4,awaiting,2022,12,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2021,1,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2022,1,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2021,2,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2022,2,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2020,4,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2021,4,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2022,4,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2021,5,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2021,6,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2022,6,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2022,7,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2021,8,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2022,8,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2021,9,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2022,9,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2021,10,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2021,11,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,available,2021,12,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,awaiting,2022,9,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,awaiting,2022,11,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,CRW,awaiting,2022,12,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2023,1,19,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2024,1,110,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2025,1,175,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2026,1,73,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2023,2,34,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2024,2,107,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2025,2,122,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2026,2,94,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2023,3,55,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2024,3,289,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2025,3,161,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2026,3,97,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2023,4,58,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2024,4,84,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2025,4,131,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2026,4,58,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2023,5,67,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2024,5,69,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2025,5,107,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2026,5,79,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2023,6,88,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2024,6,60,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2025,6,99,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2026,6,49,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2023,7,89,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2024,7,82,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2025,7,98,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2022,8,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2023,8,81,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2024,8,81,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2025,8,64,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2022,9,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2023,9,88,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2024,9,83,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2025,9,85,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
2026-07-06,2026-08-25,china,EB5_HIGH_UNEMPLOYMENT,available,2022,10,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_july_2026_v1.0.xlsx
